Id;Category;Manufacturer;Model;Prod. year;Gear box type;Leather interior;Fuel type;Engine volume;Drive wheels;Cylinders;Mileage;Doors;Airbags;Wheel;Color;Sales Fee;price
5117;Sedan;TOYOTA;Camry SPORT;2012;Tiptronic;Yes;Petrol;2.5;Front;4;149000 km;4;12;Left wheel;Grey;781;11604
13586;Hatchback;TOYOTA;Prius;2010;Automatic;Yes;Hybrid;1.8;Front;4;73402 km;4;12;Left wheel;White;761;706
8379;Jeep;BMW;X5;2012;Automatic;Yes;Diesel;3;4x4;6;103458 km;4;0;Left wheel;White;919;8154
3825;Sedan;TOYOTA;Camry;2012;Automatic;Yes;Hybrid;2.5;Front;4;156518 km;4;12;Left wheel;White;781;3607
6205;Sedan;MERCEDES-BENZ;E 320;2007;Automatic;Yes;Diesel;3;Rear;4;385000 km;4;6;Left wheel;Silver;-;18817
19216;Jeep;TOYOTA;RAV 4;2017;Tiptronic;Yes;Petrol;2.5;Front;4;23430 km;4;12;Left wheel;Beige;1249;37633
17999;Sedan;FORD;Fusion;2013;Automatic;Yes;Hybrid;2;Front;4;0 km;4;8;Left wheel;Golden;640;9408
9306;Sedan;BMW;328;2014;Automatic;Yes;Petrol;2.0 Turbo;Rear;4;47000 km;4;8;Left wheel;Silver;639;23207
17041;Sedan;TOYOTA;Camry SE HIBRYD;2015;Automatic;Yes;Hybrid;2.5;Front;4;40899 km;4;4;Left wheel;Black;456;39201
8036;Jeep;LEXUS;GX 460;2019;Automatic;Yes;Petrol;4.6;4x4;8;26138 km;4;10;Left wheel;White;2364;72130
4291;Jeep;TOYOTA;Highlander;2012;Automatic;No;Hybrid;3.5;4x4;6;68200 km;4;10;Left wheel;White;1058;45473
13493;Sedan;HYUNDAI;Sonata;2011;Tiptronic;No;Hybrid;2.4;Front;4;167000 km;4;12;Left wheel;Carnelian red;831;10349
12374;Universal;HYUNDAI;H1;2010;Automatic;Yes;Diesel;2.5;Front;4;126760 km;4;4;Left wheel;Silver;1024;18450
10218;Sedan;LEXUS;HS 250h;2010;Variator;Yes;Hybrid;2.4;Front;4;11111 km;4;12;Left wheel;Silver;986;11447
18745;Jeep;AUDI;3;2016;Automatic;Yes;Petrol;2;Front;4;74184 km;4;0;Left wheel;Grey;891;20385
15638;Sedan;VOLKSWAGEN;Jetta;2014;Automatic;Yes;Diesel;2;Front;4;82392 km;4;12;Left wheel;Silver;639;1568
8782;Jeep;JAGUAR;F-pace;2018;Automatic;Yes;Petrol;2;4x4;4;26701 km;4;12;Left wheel;Grey;1079;3293
11711;Sedan;HYUNDAI;Sonata;2012;Automatic;Yes;Petrol;2;Front;4;161952 km;4;4;Left wheel;Black;642;20266
16734;Jeep;LEXUS;RX 300;2000;Automatic;Yes;Petrol;3;4x4;6;230000 km;4;0;Left wheel;Green;-;8781
16356;Jeep;BMW;X5;2011;Automatic;Yes;Petrol;3;4x4;6;277421 km;4;12;Left wheel;Black;1018;784
12637;Sedan;HYUNDAI;Sonata;2012;Tiptronic;No;Petrol;2.4;Front;4;180800 km;4;10;Left wheel;Black;-;15681
3946;Sedan;MERCEDES-BENZ;E 350;2010;Automatic;Yes;Petrol;3.5;4x4;6;229904 km;4;12;Left wheel;Black;1399;470
14814;Jeep;HYUNDAI;Santa FE;2015;Automatic;Yes;Diesel;2;Front;4;142655 km;4;4;Left wheel;Grey;765;39559
6737;Sedan;MERCEDES-BENZ;S 320;1999;Tiptronic;Yes;LPG;3.2;Rear;6;157000 km;4;8;Left wheel;White;-;9095
6045;Hatchback;HONDA;FIT;2004;Automatic;No;Petrol;1.3;Front;4;0 km;4;4;Right-hand drive;Silver;-;30
1939;Jeep;TOYOTA;CHR;2018;Automatic;Yes;Petrol;2;Front;4;25850 km;4;12;Left wheel;Grey;1079;784
12365;Jeep;MITSUBISHI;Pajero Mini 2008 ∑…®∑…ˆ∑…Ú∑…Í∑…˙∑…Ú;2008;Automatic;No;Petrol;0.7 Turbo;4x4;4;166000 km;2;4;Right-hand drive;Grey;1109;6272
18275;Sedan;MERCEDES-BENZ;E 350;2014;Automatic;Yes;Diesel;3.5;4x4;6;219030 km;4;12;Left wheel;Black;1053;29793
6159;Sedan;HYUNDAI;Sonata;2014;Automatic;Yes;LPG;2;Front;4;389854 km;4;4;Left wheel;Silver;639;10036
8459;Sedan;TOYOTA;Camry;2018;Automatic;Yes;Petrol;2.5;Front;4;60915 km;4;0;Left wheel;White;1327;251
267;Sedan;MERCEDES-BENZ;E 350;2008;Automatic;Yes;Diesel;3;Rear;6;175614 km;4;12;Left wheel;Black;1598;2430
17983;Jeep;HYUNDAI;H1;2010;Automatic;Yes;Diesel;2.5;Front;4;56765 km;4;4;Left wheel;Silver;1024;12701
14394;Jeep;FORD;Escape;2012;Automatic;Yes;Hybrid;2.5;Front;4;95349 km;4;0;Left wheel;Blue;781;784
12051;Jeep;CHEVROLET;Captiva;2011;Automatic;Yes;Diesel;2.2;Front;4;88565 km;4;4;Left wheel;Grey;769;25597
3067;Sedan;HYUNDAI;Elantra;2018;Automatic;Yes;Diesel;1.6;Front;4;60000 km;4;4;Left wheel;White;880;30038
13322;Jeep;BMW;X5;2012;Automatic;Yes;Diesel;3;4x4;6;274098 km;4;0;Left wheel;White;919;7213
1709;Sedan;HONDA;Civic;2016;Automatic;No;Petrol;1.5 Turbo;Front;4;66200 km;4;12;Left wheel;Grey;-;30734
15722;Sedan;CHEVROLET;Cruze;2012;Tiptronic;Yes;Petrol;1.4 Turbo;Front;4;104000 km;4;12;Left wheel;Silver;475;14113
12667;Coupe;FORD;Mustang;2010;Automatic;Yes;Petrol;4;Rear;6;139966 km;2;12;Left wheel;Red;1586;2195
13605;Sedan;CHEVROLET;Lacetti;2010;Automatic;Yes;Petrol;1.8;Front;4;163862 km;4;4;Left wheel;Grey;761;13093
3897;Sedan;MERCEDES-BENZ;C 300;2016;Automatic;Yes;Petrol;2;Rear;4;81014 km;4;12;Left wheel;White;891;470
15714;Jeep;SSANGYONG;REXTON;2014;Automatic;Yes;Diesel;2;Front;4;119950 km;4;4;Left wheel;White;639;42987
7680;Jeep;HYUNDAI;Tucson;2014;Automatic;Yes;Diesel;2;Front;4;138451 km;4;4;Left wheel;White;639;28328
11290;Hatchback;AUDI;A7;2014;Automatic;Yes;Petrol;3;4x4;6;191373 km;4;0;Left wheel;Grey;915;9565
4164;Sedan;TOYOTA;Camry LE;2012;Automatic;No;Hybrid;2.5;Front;4;78400 km;4;12;Left wheel;Grey;781;26030
1566;Jeep;TOYOTA;RAV 4;2012;Automatic;No;Petrol;2.5;4x4;4;83500 km;4;4;Left wheel;Carnelian red;-;25089
13267;Sedan;TOYOTA;Prius C;2014;Automatic;Yes;Hybrid;1.5;Front;4;75000 km;4;8;Left wheel;Silver;-;16308
10472;Sedan;FORD;Focus;2017;Automatic;No;Petrol;1.5 Turbo;Front;4;2700 km;4;6;Left wheel;Grey;-;24775
3645;Hatchback;TOYOTA;Prius;2012;Automatic;No;Petrol;1.8;Front;4;158302 km;4;6;Left wheel;Blue;586;16621
17911;Hatchback;AUDI;A4;2000;Automatic;No;Petrol;2.8;Front;5;1000 km;4;3;Left wheel;Pink;-;2000
11628;Sedan;HYUNDAI;Sonata;2015;Automatic;Yes;LPG;2;Front;4;43071 km;4;4;Left wheel;White;765;20542
9822;Sedan;HYUNDAI;Sonata;2016;Automatic;No;Petrol;2.4;Front;4;0 km;4;0;Left wheel;Beige;1051;16935
3766;Sedan;VOLKSWAGEN;CC;2013;Automatic;Yes;Petrol;3.6;Front;8;101000 km;4;8;Left wheel;Grey;-;27598
3714;Jeep;SSANGYONG;Actyon;2017;Automatic;Yes;Diesel;1.6;Front;4;29308 km;4;4;Left wheel;White;831;42692
4424;Jeep;TOYOTA;CHR;2019;Automatic;Yes;Petrol;2;Front;4;24302 km;4;12;Left wheel;Red;1077;13172
9404;Jeep;FIAT;500L;2013;Tiptronic;No;Petrol;1.4;Front;4;105445 km;4;12;Left wheel;Black;-;17562
3719;Jeep;MERCEDES-BENZ;ML 500;2005;Tiptronic;Yes;LPG;5;4x4;8;168520 km;4;12;Left wheel;Brown;-;16308
13242;Sedan;HYUNDAI;Elantra;2014;Automatic;Yes;Petrol;1.8;Front;4;157760 km;4;12;Left wheel;Blue;584;2352
8964;Jeep;NISSAN;Juke;2015;Automatic;Yes;Petrol;1.6;4x4;4;85944 km;4;0;Left wheel;Black;629;392
6338;Jeep;CHEVROLET;Orlando;2012;Automatic;Yes;Diesel;2;Front;4;152595 km;4;4;Left wheel;Grey;642;17449
6435;Sedan;LEXUS;IS 250;2015;Automatic;Yes;Petrol;2.5;Rear;6;101280 km;4;12;Left wheel;White;934;9095
11158;Sedan;TOYOTA;Aqua;2012;Automatic;No;Hybrid;1.5;Rear;2;150000 km;4;0;Right-hand drive;Blue;-;50
19003;Hatchback;TOYOTA;Prius;2010;Automatic;No;Hybrid;1.8;Front;4;161000 km;4;9;Right-hand drive;Silver;-;14269
11791;Microbus;FORD;Transit;2005;Manual;No;Diesel;2.9 Turbo;Rear;4;231000 km;2;2;Left wheel;White;-;11917
7055;Sedan;MERCEDES-BENZ;E 350;2006;Tiptronic;Yes;Petrol;3.7;Rear;6;245000 km;4;12;Left wheel;Silver;-;17249
3536;Sedan;FORD;Fiesta;1998;Manual;No;Petrol;1.5;Front;4;11580 km;>5;2;Left wheel;Blue;-;4077
629;Sedan;MERCEDES-BENZ;E 350;2006;Tiptronic;Yes;Petrol;3.5;Rear;6;220000 km;4;12;Left wheel;Silver;-;18189
687;Jeep;JEEP;Wrangler;2017;Automatic;Yes;Petrol;3.6;Front;4;13897 km;4;4;Left wheel;Grey;1760;92502
13156;Microbus;HYUNDAI;H1;2005;Automatic;No;Diesel;2.5 Turbo;Rear;6;107000 km;4;0;Left wheel;Silver;-;17876
4451;Universal;MITSUBISHI;Airtrek;2002;Tiptronic;No;Petrol;2.0 Turbo;4x4;4;155000 km;4;2;Right-hand drive;Red;-;7840
74;Hatchback;TOYOTA;Prius;2011;Automatic;No;Hybrid;1.8;Front;4;288000 km;4;8;Left wheel;White;645;14740
9336;Jeep;BMW;X5;2012;Automatic;Yes;Diesel;3;4x4;6;273962 km;4;0;Left wheel;White;919;220
12690;Sedan;FORD;Focus se;2018;Automatic;No;Petrol;1.0 Turbo;Front;3;12459 km;4;8;Left wheel;Black;583;15524
16505;Jeep;SUBARU;Forester;2004;Tiptronic;No;Petrol;2.0 Turbo;4x4;4;150000 km;4;4;Right-hand drive;Black;-;10976
3268;Hatchback;TOYOTA;Prius V ALPINA;2015;Automatic;No;Hybrid;1.8;Front;4;123000 km;4;6;Right-hand drive;White;1845;11000
4618;Hatchback;HONDA;FIT;2014;Manual;No;Petrol;1.5;Front;4;80000 km;4;4;Left wheel;Grey;501;11447
17109;Hatchback;TOYOTA;Prius;2008;Variator;No;Hybrid;1.5;Front;4;132800 km;4;8;Left wheel;Green;843;10036
11265;Sedan;MERCEDES-BENZ;E 300;2017;Automatic;Yes;Petrol;2;Rear;4;50930 km;4;12;Left wheel;Black;1017;3450
14997;Hatchback;OPEL;Corsa;2009;Manual;No;Diesel;1.3 Turbo;Front;4;181179 km;4;10;Left wheel;Black;658;10349
16910;Sedan;MERCEDES-BENZ;E 350;2010;Automatic;Yes;Diesel;3.5;4x4;6;239224 km;4;12;Left wheel;Black;1399;862
19222;Sedan;HYUNDAI;Sonata;2014;Automatic;Yes;LPG;2;Front;4;735970 km;4;4;Left wheel;Silver;639;10036
7127;Sedan;BMW;528;2014;Tiptronic;Yes;Petrol;2.0 Turbo;Rear;4;70000 km;>5;10;Left wheel;Black;639;45473
9964;Jeep;NISSAN;Rogue;2015;Automatic;No;Petrol;2.5;4x4;4;95000 km;4;0;Left wheel;Silver;934;17562
16059;Jeep;GMC;Acadia;2011;Automatic;Yes;Petrol;3.6;Front;6;177376 km;4;12;Left wheel;Black;1203;2352
1252;Jeep;FORD;Escape;2009;Automatic;Yes;Hybrid;2.5;Front;4;196682 km;4;0;Left wheel;Black;1185;188
5023;Sedan;HONDA;FIT;2003;Tiptronic;No;Petrol;1.5;Front;2;240000 km;4;4;Right-hand drive;Blue;-;7213
13080;Jeep;LEXUS;RX 450;2010;Automatic;Yes;Hybrid;3.5;4x4;6;315270 km;4;12;Left wheel;Grey;1399;2509
4026;Minivan;MERCEDES-BENZ;Vito;1998;Automatic;Yes;LPG;2.3;Front;4;188000 km;4;6;Left wheel;Silver;-;11917
17250;Sedan;HYUNDAI;Sonata Limited;2014;Automatic;Yes;Hybrid;2.4;Front;4;73825 km;4;8;Left wheel;Black;382;16935
7131;Minivan;HYUNDAI;H1;2014;Automatic;Yes;Diesel;2.5;Front;4;196654 km;4;4;Left wheel;White;777;30085
5047;Jeep;TOYOTA;Venza;2013;Automatic;Yes;Petrol;2.7;4x4;4;186349 km;4;12;Left wheel;White;834;3450
5521;Sedan;CHEVROLET;Cruze;2010;Automatic;Yes;Petrol;1.6;Front;4;47829 km;4;4;Left wheel;Black;687;6209
6026;Minivan;HYUNDAI;H1;2016;Automatic;Yes;Diesel;2.5;Front;4;109629 km;4;4;Left wheel;Silver;1091;36235
18720;Jeep;BMW;X6 40D;2012;Tiptronic;Yes;Diesel;4;4x4;6;202000 km;4;10;Left wheel;Black;-;86243
4264;Sedan;TOYOTA;Camry;2016;Automatic;Yes;Petrol;2.5;Front;4;157802 km;4;10;Left wheel;Black;1091;26343
16743;Jeep;SUBARU;Forester;2012;Automatic;Yes;Petrol;2.5;4x4;4;281659 km;4;0;Left wheel;Blue;781;8154
10541;Sedan;NISSAN;Juke;2014;Automatic;No;Petrol;1.8;Front;4;93000 km;4;12;Left wheel;Blue;584;16621
7750;Sedan;HYUNDAI;Sonata;2016;Automatic;Yes;LPG;2;Front;4;292837 km;4;4;Left wheel;Silver;891;11290
15516;Sedan;TOYOTA;Camry;2012;Tiptronic;Yes;Petrol;2.5;Front;4;99000 km;4;10;Left wheel;Black;781;17249
4249;Jeep;AUDI;100;2016;Automatic;Yes;Petrol;3;4x4;6;70782 km;4;12;Left wheel;Black;1292;25089
17357;Jeep;HYUNDAI;Tucson;2010;Automatic;Yes;Diesel;2;Front;4;225814 km;4;4;Left wheel;Grey;836;18211
1425;Sedan;BMW;325;1995;Manual;Yes;Petrol;2.5;Rear;6;300000 km;4;9;Left wheel;Black;-;5331
1022;Sedan;MERCEDES-BENZ;E 230;1997;Manual;No;Petrol;2.2;Rear;4;111111 km;4;0;Left wheel;Grey;-;3000
693;Sedan;HONDA;FIT;2003;Automatic;No;Petrol;1.3;Front;4;155000 km;4;6;Right-hand drive;Blue;-;6899
12469;Sedan;INFINITI;M37;2011;Tiptronic;Yes;Petrol;3.7;Rear;6;62000 km;4;12;Left wheel;White;-;23521
11228;Jeep;LEXUS;GX 470;2010;Automatic;Yes;Petrol;4.6;4x4;8;357246 km;4;0;Left wheel;Grey;1811;40142
12029;Sedan;HYUNDAI;Sonata;2016;Automatic;Yes;LPG;2;Front;4;267311 km;4;4;Left wheel;Silver;891;15681
5485;Jeep;LEXUS;GX 470;2013;Automatic;Yes;Petrol;4.6;4x4;8;202651 km;4;0;Left wheel;Black;1360;54568
18556;Jeep;VOLKSWAGEN;Tiguan;2009;Tiptronic;No;Petrol;2.0 Turbo;4x4;4;190000 km;4;8;Left wheel;Silver;-;16935
13544;Sedan;KIA;Optima;2015;Automatic;Yes;Petrol;2;Front;4;39104 km;4;4;Left wheel;Black;764;17249
10778;Jeep;BMW;X6;2011;Tiptronic;Yes;Petrol;4.4;4x4;8;1000 km;4;8;Left wheel;Black;-;28600
15557;Hatchback;TOYOTA;Vitz;2006;Automatic;No;Petrol;1.3;Front;4;95000 km;4;2;Right-hand drive;Silver;-;10000
16797;Hatchback;TOYOTA;Aqua;2019;Automatic;Yes;Petrol;1.5;Front;4;2598 km;4;4;Left wheel;White;830;36997
15325;Jeep;NISSAN;Murano;2005;Automatic;Yes;CNG;3.5;4x4;6;155200 km;4;8;Left wheel;Silver;-;20385
1673;Sedan;MERCEDES-BENZ;E 300;2017;Automatic;Yes;Petrol;2;Rear;4;50963 km;4;12;Left wheel;Black;1017;56136
17899;Sedan;MAZDA;Mazda 6;2015;Tiptronic;Yes;Petrol;2.5;Front;4;174000 km;4;12;Left wheel;White;934;31361
8821;Jeep;HYUNDAI;Santa FE;2015;Automatic;Yes;Diesel;2;Front;4;155797 km;4;4;Left wheel;White;765;48697
1801;Jeep;HYUNDAI;Tucson;2010;Automatic;Yes;Diesel;2;Front;4;72464 km;4;4;Left wheel;Grey;836;26149
3851;Minivan;MERCEDES-BENZ;Vaneo;2003;Manual;Yes;Diesel;1.7;Front;4;100000 km;4;6;Left wheel;Silver;-;80
16610;Sedan;TOYOTA;Camry;2010;Manual;No;Hybrid;2.5;Rear;4;123000 km;2;4;Left wheel;White;-;13485
266;Sedan;FORD;Fusion;2013;Automatic;Yes;Petrol;1.6 Turbo;Front;4;85500 km;4;8;Left wheel;Black;-;22266
12455;Jeep;HYUNDAI;Santa FE;2011;Automatic;Yes;Diesel;2;Front;4;151594 km;4;4;Left wheel;Silver;707;27889
15815;Sedan;HYUNDAI;Sonata;2010;Automatic;Yes;Petrol;2;Front;4;111293 km;4;4;Left wheel;Silver;836;12720
17924;Hatchback;OPEL;Vectra;2000;Manual;No;CNG;1.8;Front;4;268000 km;4;4;Left wheel;Silver;-;7840
8263;Jeep;SSANGYONG;Korando;2011;Automatic;Yes;Diesel;2;Front;4;139924 km;4;4;Left wheel;White;707;18092
7654;Cabriolet;FORD;Mustang cabrio;2014;Automatic;No;Petrol;3.7;Rear;6;111431 km;2;10;Left wheel;Grey;1108;21326
7762;Jeep;BMW;X5;2011;Automatic;Yes;Diesel;3;4x4;6;213195 km;4;12;Left wheel;Brown;1018;6272
11949;Sedan;VOLKSWAGEN;Golf 3;1995;Manual;No;Petrol;1.6;Front;4;1000 km;4;0;Left wheel;Silver;-;3800
5627;Jeep;HYUNDAI;Santa FE;2013;Automatic;Yes;Petrol;2;4x4;4;219070 km;4;12;Left wheel;Grey;640;627
18090;Jeep;SSANGYONG;Actyon;2017;Automatic;Yes;Diesel;1.6;Front;4;61506 km;4;4;Left wheel;White;831;43281
10976;Jeep;TOYOTA;RAV 4;2012;Automatic;No;Petrol;2.5;Front;4;159901 km;4;12;Left wheel;Brown;781;5959
4295;Sedan;HYUNDAI;Elantra;2010;Automatic;Yes;Petrol;1.6;Front;4;121263 km;4;4;Left wheel;Black;687;15866
16940;Jeep;HYUNDAI;Tucson;2017;Automatic;Yes;Diesel;1.7;Front;4;90000 km;4;4;Left wheel;Silver;877;36711
2261;Sedan;LEXUS;LS 460;2010;Automatic;Yes;Petrol;4.6;Front;4;224500 km;4;4;Left wheel;Silver;1811;26425
7258;Jeep;MERCEDES-BENZ;ML 350;2015;Automatic;Yes;Diesel;3.5;4x4;6;79080 km;4;12;Left wheel;Grey;1273;22894
10576;Hatchback;MERCEDES-BENZ;A 200;2005;Tiptronic;Yes;Petrol;2;Front;4;123456 km;4;6;Left wheel;Silver;-;10036
18151;Jeep;TOYOTA;Highlander;2012;Automatic;Yes;Petrol;3.5;4x4;6;140966 km;4;12;Left wheel;Black;1058;23521
11737;Jeep;BMW;X6;2009;Tiptronic;Yes;Petrol;3.5 Turbo;4x4;6;158000 km;4;12;Left wheel;White;-;40769
4253;Sedan;CHEVROLET;Cruze;2017;Automatic;Yes;Petrol;1.4;Front;4;77434 km;4;12;Left wheel;White;738;392
5809;Goods wagon;FORD;Transit Connect Prastoi;2005;Manual;No;Diesel;1.8 Turbo;Front;4;189000 km;4;4;Left wheel;Red;1515;8938
10291;Hatchback;TOYOTA;Prius;2007;Variator;Yes;Petrol;1.5;Front;4;0 km;4;12;Left wheel;White;-;12544
3937;Sedan;FORD;Fusion;2017;Automatic;Yes;Hybrid;2;Front;4;40157 km;4;12;Left wheel;Black;481;627
3588;Sedan;TOYOTA;Camry;2016;Automatic;Yes;Petrol;2.5;Front;4;70066 km;4;12;Left wheel;White;1091;10349
12805;Jeep;HYUNDAI;Santa FE;2017;Tiptronic;No;Petrol;2.4;Front;4;49000 km;4;12;Left wheel;Silver;1202;38260
678;Sedan;BMW;525;1998;Manual;No;Petrol;2.5;Rear;6;100000 km;>5;6;Left wheel;Silver;-;7213
10577;Jeep;FORD;Explorer;2018;Automatic;Yes;Petrol;2.3;Front;4;25947 km;4;4;Left wheel;White;1228;108371
16692;Hatchback;TOYOTA;Prius;2012;Automatic;Yes;Hybrid;1.8;Front;4;107000 km;4;10;Left wheel;Blue;-;23521
13410;Sedan;MERCEDES-BENZ;E 270;2000;Tiptronic;No;Diesel;2.7 Turbo;Rear;5;210000 km;4;10;Left wheel;Black;-;10976
13594;Sedan;MERCEDES-BENZ;E 240;2000;Manual;No;Petrol;2.4;Rear;6;252000 km;4;4;Left wheel;Black;-;9408
7260;Sedan;HYUNDAI;Elantra;2013;Automatic;Yes;Petrol;1.8;Front;4;120000 km;4;8;Left wheel;Carnelian red;-;70
5971;Sedan;MERCEDES-BENZ;C 180;1996;Manual;No;Petrol;1.8;Rear;8;212485 km;4;2;Left wheel;Green;-;40769
17691;Coupe;FORD;Mustang;2015;Tiptronic;Yes;Petrol;2.3 Turbo;Rear;4;48000 km;2;8;Left wheel;Silver;-;44533
5035;Sedan;TOYOTA;Prius;2010;Automatic;No;Hybrid;1.8;Front;4;162000 km;4;8;Left wheel;Grey;-;15681
11980;Sedan;HYUNDAI;Sonata;2016;Automatic;Yes;LPG;2;Front;4;227033 km;4;4;Left wheel;White;891;16151
9193;Jeep;CHEVROLET;Orlando;2017;Automatic;Yes;Diesel;1.6;Front;4;109953 km;4;4;Left wheel;Black;831;28043
15835;Jeep;HYUNDAI;Santa FE;2017;Automatic;Yes;Diesel;2;Front;4;75000 km;4;4;Left wheel;White;1017;62355
5253;Sedan;CHEVROLET;Cruze;2016;Automatic;No;Petrol;1.4 Turbo;Rear;4;107200 km;4;6;Left wheel;Black;650;15681
15164;Universal;SUBARU;Forester;2005;Tiptronic;Yes;Petrol;2.0 Turbo;4x4;4;137000 km;4;8;Right-hand drive;White;-;12231
3284;Sedan;TOYOTA;Camry;2017;Tiptronic;Yes;Petrol;2.5 Turbo;Front;4;32000 km;4;14;Left wheel;Green;1249;29793
10956;Jeep;LEXUS;GX 470;2013;Automatic;Yes;Petrol;4.6;4x4;8;154115 km;4;0;Left wheel;Black;1360;1490
2813;Sedan;CHEVROLET;Cruze LT;2016;Tiptronic;No;Petrol;1.4 Turbo;Front;4;77000 km;4;12;Left wheel;White;650;14113
8546;Hatchback;NISSAN;March Rafeet;2004;Automatic;No;Petrol;1.2;Front;4;135000 km;4;2;Left wheel;Silver;-;7056
8973;Sedan;HYUNDAI;Sonata;2011;Automatic;Yes;Petrol;2;Front;4;138111 km;4;4;Left wheel;Black;707;15035
4008;Hatchback;CHEVROLET;Volt;2014;Automatic;Yes;Hybrid;1.4;Front;4;110958 km;4;0;Left wheel;Black;259;220
14238;Jeep;TOYOTA;RAV 4;2016;Automatic;Yes;Petrol;2.5;Front;4;60677 km;4;12;Left wheel;Grey;1091;9565
5182;Jeep;CHEVROLET;Orlando;2016;Automatic;Yes;Diesel;1.6;Front;4;50509 km;4;4;Left wheel;Grey;730;29087
16491;Universal;HYUNDAI;H1;2010;Automatic;Yes;Diesel;2.5;Front;4;328034 km;4;4;Left wheel;Blue;1024;16480
8635;Hatchback;CHEVROLET;Aveo;2013;Automatic;Yes;Petrol;1.6;Front;4;134372 km;4;4;Left wheel;Grey;530;15464
14224;Sedan;TOYOTA;Camry;2015;Automatic;Yes;Hybrid;2.5;Front;6;163000 km;4;0;Left wheel;White;-;31361
12282;Hatchback;MERCEDES-BENZ;A 170 CDI;2000;Manual;No;Diesel;1.7 Turbo;Front;4;270000 km;4;4;Left wheel;Silver;-;6272
2774;Jeep;HYUNDAI;Tucson;2016;Automatic;Yes;Diesel;2;Front;4;149329 km;4;4;Left wheel;Black;891;37229
1020;Sedan;HYUNDAI;Elantra;2012;Automatic;Yes;Petrol;1.6;Front;4;144757 km;4;4;Left wheel;Grey;531;19974
1195;Hatchback;HONDA;FIT;2013;Automatic;Yes;Hybrid;1.3;Front;4;116581 km;4;4;Left wheel;Silver;447;5758
10294;Jeep;MERCEDES-BENZ;ML 270;2001;Tiptronic;Yes;Diesel;2.7 Turbo;4x4;5;294000 km;4;6;Right-hand drive;Silver;-;11604
4353;Jeep;HYUNDAI;Tucson;2010;Automatic;Yes;Diesel;2;Front;4;171157 km;4;4;Left wheel;White;836;20883
18589;Sedan;BMW;530;2006;Tiptronic;Yes;Petrol;3;Rear;6;264000 km;4;10;Left wheel;Black;-;12544
6126;Minivan;HYUNDAI;H1;2010;Automatic;Yes;Diesel;2.5;Front;4;351108 km;4;4;Left wheel;Silver;1024;9888
7363;Minivan;MERCEDES-BENZ;Vito;2008;Manual;No;Diesel;2.2 Turbo;Rear;4;198700 km;2;6;Left wheel;White;1195;17000
15589;Sedan;TOYOTA;Camry;2010;Tiptronic;No;Petrol;2.5;Front;4;264000 km;4;0;Left wheel;Black;-;19130
7961;Jeep;HYUNDAI;Tucson;2010;Automatic;Yes;Diesel;2;Front;4;98713 km;4;4;Left wheel;Grey;836;23207
16643;Jeep;BMW;X5;2014;Tiptronic;Yes;Petrol;3.0 Turbo;4x4;6;96000 km;4;6;Left wheel;Grey;915;84675
7870;Minivan;TOYOTA;ISIS;2010;Automatic;No;LPG;1.8;4x4;4;170000 km;4;6;Right-hand drive;White;-;17249
6323;Hatchback;NISSAN;March;2004;Automatic;No;LPG;1.3;Front;4;127000 km;4;4;Right-hand drive;Orange;-;5331
504;Hatchback;RENAULT;Twingo;2001;Manual;No;Petrol;1.2;Front;4;777 km;2;4;Left wheel;Purple;-;3300
643;Sedan;DAEWOO;Lacetti;2009;Automatic;Yes;Diesel;2;Front;4;39031 km;4;4;Left wheel;Blue;966;5865
15579;Minivan;MERCEDES-BENZ;Vito;2008;Manual;No;Diesel;2.2 Turbo;Front;4;0 km;4;0;Right-hand drive;Silver;-;21953
1084;Jeep;MAZDA;1300;2014;Automatic;Yes;Petrol;2.5;Front;4;79094 km;4;12;Left wheel;Black;777;549
8920;Sedan;TOYOTA;Camry;2014;Automatic;Yes;Hybrid;2.5;Front;4;179381 km;4;12;Left wheel;Black;394;11133
11376;Sedan;TOYOTA;Camry se;2013;Tiptronic;Yes;Petrol;2.5;Front;4;145000 km;4;8;Left wheel;Grey;-;23521
5713;Jeep;HYUNDAI;Tucson;2015;Automatic;Yes;Petrol;2;Front;4;106442 km;4;0;Left wheel;White;765;470
13801;Sedan;TOYOTA;Highlander;2008;Automatic;Yes;Hybrid;3.3;4x4;6;226094 km;4;12;Left wheel;White;1750;941
6365;Hatchback;HONDA;FIT Premiym;2011;Tiptronic;No;Hybrid;1.3;Front;4;100000 km;4;2;Right-hand drive;Yellow;1236;9722
11705;Hatchback;HYUNDAI;Getz;2008;Manual;No;Petrol;1.4;Front;4;0 km;4;2;Left wheel;Blue;-;4704
3670;Hatchback;TOYOTA;Prius;2016;Automatic;No;Petrol;1.8;Front;4;31000 km;4;8;Left wheel;Grey;810;28539
16567;Jeep;BMW;X5;2013;Automatic;Yes;Diesel;3;4x4;6;137802 km;4;0;Left wheel;Black;917;1019
12662;Jeep;NISSAN;Juke;2013;Automatic;Yes;Petrol;1.6;4x4;4;110531 km;4;0;Left wheel;Red;530;14426
9236;Sedan;LEXUS;HS 250h;2009;Tiptronic;Yes;Hybrid;2.4;Front;4;264000 km;4;10;Left wheel;Blue;1141;17249
5029;Sedan;TOYOTA;Camry;2013;Automatic;No;Hybrid;2.5;Front;4;94200 km;4;8;Left wheel;Blue;779;21953
